# Inverse Perspective Mapping -- 3-D camera-frame coordinates
# Camera: height=1.70 m, pitch=15.0 deg (down)
# Intrinsics: fx=fy=1080.0 px, cx=960.0, cy=540.0
# Image: 1920 x 1080
# Format: pixel_u  pixel_v  Xc(m)  Yc(m)  Zc(m)
#
  779    261   -30.67410   -47.28218   183.02780
  780    261   -30.50463   -47.28218   183.02780
  781    261   -30.33516   -47.28218   183.02780
  782    261   -30.16569   -47.28218   183.02780
  783    261   -29.99622   -47.28218   183.02780
  784    261   -29.82675   -47.28218   183.02780
  785    261   -29.65728   -47.28218   183.02780
  787    261   -29.31834   -47.28218   183.02780
  788    261   -29.14887   -47.28218   183.02780
  789    261   -28.97940   -47.28218   183.02780
  790    261   -28.80993   -47.28218   183.02780
  791    261   -28.64046   -47.28218   183.02780
  557    262   -62.29774   -42.97462   166.95175
  780    262   -27.82529   -42.97462   166.95175
  781    262   -27.67071   -42.97462   166.95175
  782    262   -27.51612   -42.97462   166.95175
  783    262   -27.36154   -42.97462   166.95175
  784    262   -27.20695   -42.97462   166.95175
  785    262   -27.05237   -42.97462   166.95175
  786    262   -26.89778   -42.97462   166.95175
  787    262   -26.74320   -42.97462   166.95175
  788    262   -26.58861   -42.97462   166.95175
  789    262   -26.43403   -42.97462   166.95175
  790    262   -26.27944   -42.97462   166.95175
  791    262   -26.12486   -42.97462   166.95175
  555    263   -57.55190   -39.36266   153.47174
  556    263   -57.40980   -39.36266   153.47174
  557    263   -57.26769   -39.36266   153.47174
  558    263   -57.12559   -39.36266   153.47174
  559    263   -56.98349   -39.36266   153.47174
  566    263   -55.98876   -39.36266   153.47174
  567    263   -55.84666   -39.36266   153.47174
  568    263   -55.70456   -39.36266   153.47174
  569    263   -55.56245   -39.36266   153.47174
  570    263   -55.42035   -39.36266   153.47174
  571    263   -55.27825   -39.36266   153.47174
  572    263   -55.13614   -39.36266   153.47174
  573    263   -54.99404   -39.36266   153.47174
  780    263   -25.57862   -39.36266   153.47174
  781    263   -25.43652   -39.36266   153.47174
  782    263   -25.29442   -39.36266   153.47174
  783    263   -25.15231   -39.36266   153.47174
  784    263   -25.01021   -39.36266   153.47174
  785    263   -24.86811   -39.36266   153.47174
  786    263   -24.72600   -39.36266   153.47174
  787    263   -24.58390   -39.36266   153.47174
  788    263   -24.44179   -39.36266   153.47174
  789    263   -24.29969   -39.36266   153.47174
  790    263   -24.15759   -39.36266   153.47174
  791    263   -24.01548   -39.36266   153.47174
  792    263   -23.87338   -39.36266   153.47174
  555    264   -53.25221   -36.29040   142.00590
  556    264   -53.12072   -36.29040   142.00590
  557    264   -52.98924   -36.29040   142.00590
  558    264   -52.85775   -36.29040   142.00590
  559    264   -52.72626   -36.29040   142.00590
  560    264   -52.59478   -36.29040   142.00590
  561    264   -52.46329   -36.29040   142.00590
  562    264   -52.33180   -36.29040   142.00590
  563    264   -52.20032   -36.29040   142.00590
  564    264   -52.06883   -36.29040   142.00590
  565    264   -51.93734   -36.29040   142.00590
  566    264   -51.80585   -36.29040   142.00590
  567    264   -51.67437   -36.29040   142.00590
  568    264   -51.54288   -36.29040   142.00590
  569    264   -51.41139   -36.29040   142.00590
  570    264   -51.27991   -36.29040   142.00590
  571    264   -51.14842   -36.29040   142.00590
  572    264   -51.01693   -36.29040   142.00590
  573    264   -50.88545   -36.29040   142.00590
  574    264   -50.75396   -36.29040   142.00590
  575    264   -50.62247   -36.29040   142.00590
  576    264   -50.49099   -36.29040   142.00590
  781    264   -23.53616   -36.29040   142.00590
  782    264   -23.40468   -36.29040   142.00590
  783    264   -23.27319   -36.29040   142.00590
  784    264   -23.14170   -36.29040   142.00590
  785    264   -23.01021   -36.29040   142.00590
  786    264   -22.87873   -36.29040   142.00590
  787    264   -22.74724   -36.29040   142.00590
  788    264   -22.61575   -36.29040   142.00590
  790    264   -22.35278   -36.29040   142.00590
  791    264   -22.22129   -36.29040   142.00590
  792    264   -22.08981   -36.29040   142.00590
  546    265   -50.65144   -33.64528   132.13418
  547    265   -50.52909   -33.64528   132.13418
  548    265   -50.40674   -33.64528   132.13418
  549    265   -50.28440   -33.64528   132.13418
  550    265   -50.16205   -33.64528   132.13418
  554    265   -49.67266   -33.64528   132.13418
  555    265   -49.55032   -33.64528   132.13418
  556    265   -49.42797   -33.64528   132.13418
  558    265   -49.18328   -33.64528   132.13418
  559    265   -49.06093   -33.64528   132.13418
  560    265   -48.93859   -33.64528   132.13418
  561    265   -48.81624   -33.64528   132.13418
  562    265   -48.69389   -33.64528   132.13418
  563    265   -48.57155   -33.64528   132.13418
  564    265   -48.44920   -33.64528   132.13418
  565    265   -48.32685   -33.64528   132.13418
  566    265   -48.20451   -33.64528   132.13418
  567    265   -48.08216   -33.64528   132.13418
  568    265   -47.95981   -33.64528   132.13418
  569    265   -47.83747   -33.64528   132.13418
  570    265   -47.71512   -33.64528   132.13418
  571    265   -47.59277   -33.64528   132.13418
  572    265   -47.47043   -33.64528   132.13418
  573    265   -47.34808   -33.64528   132.13418
  574    265   -47.22573   -33.64528   132.13418
  575    265   -47.10339   -33.64528   132.13418
  576    265   -46.98104   -33.64528   132.13418
  577    265   -46.85870   -33.64528   132.13418
  783    265   -21.65532   -33.64528   132.13418
  784    265   -21.53298   -33.64528   132.13418
  785    265   -21.41063   -33.64528   132.13418
  786    265   -21.28828   -33.64528   132.13418
  787    265   -21.16594   -33.64528   132.13418
  788    265   -21.04359   -33.64528   132.13418
  789    265   -20.92125   -33.64528   132.13418
  790    265   -20.79890   -33.64528   132.13418
  791    265   -20.67655   -33.64528   132.13418
  543    266   -47.70238   -31.34401   123.54574
  544    266   -47.58799   -31.34401   123.54574
  545    266   -47.47360   -31.34401   123.54574
  546    266   -47.35920   -31.34401   123.54574
  547    266   -47.24481   -31.34401   123.54574
  548    266   -47.13041   -31.34401   123.54574
  549    266   -47.01602   -31.34401   123.54574
  550    266   -46.90163   -31.34401   123.54574
  551    266   -46.78723   -31.34401   123.54574
  552    266   -46.67284   -31.34401   123.54574
  553    266   -46.55844   -31.34401   123.54574
  554    266   -46.44405   -31.34401   123.54574
  555    266   -46.32965   -31.34401   123.54574
  556    266   -46.21526   -31.34401   123.54574
  557    266   -46.10087   -31.34401   123.54574
  558    266   -45.98647   -31.34401   123.54574
  559    266   -45.87208   -31.34401   123.54574
  560    266   -45.75768   -31.34401   123.54574
  561    266   -45.64329   -31.34401   123.54574
  562    266   -45.52889   -31.34401   123.54574
  563    266   -45.41450   -31.34401   123.54574
  564    266   -45.30011   -31.34401   123.54574
  565    266   -45.18571   -31.34401   123.54574
  566    266   -45.07132   -31.34401   123.54574
  567    266   -44.95692   -31.34401   123.54574
  568    266   -44.84253   -31.34401   123.54574
  569    266   -44.72814   -31.34401   123.54574
  570    266   -44.61374   -31.34401   123.54574
  571    266   -44.49935   -31.34401   123.54574
  572    266   -44.38495   -31.34401   123.54574
  573    266   -44.27056   -31.34401   123.54574
  574    266   -44.15616   -31.34401   123.54574
  575    266   -44.04177   -31.34401   123.54574
  576    266   -43.92738   -31.34401   123.54574
  577    266   -43.81298   -31.34401   123.54574
  578    266   -43.69859   -31.34401   123.54574
  788    266   -19.67580   -31.34401   123.54574
  789    266   -19.56141   -31.34401   123.54574
  793    266   -19.10383   -31.34401   123.54574
  794    266   -18.98944   -31.34401   123.54574
  795    266   -18.87504   -31.34401   123.54574
  796    266   -18.76065   -31.34401   123.54574
  797    266   -18.64626   -31.34401   123.54574
  509    267   -48.44309   -29.32365   116.00563
  510    267   -48.33568   -29.32365   116.00563
  511    267   -48.22827   -29.32365   116.00563
  512    267   -48.12085   -29.32365   116.00563
  513    267   -48.01344   -29.32365   116.00563
  514    267   -47.90603   -29.32365   116.00563
  515    267   -47.79862   -29.32365   116.00563
  516    267   -47.69120   -29.32365   116.00563
  517    267   -47.58379   -29.32365   116.00563
  518    267   -47.47638   -29.32365   116.00563
  519    267   -47.36897   -29.32365   116.00563
  520    267   -47.26155   -29.32365   116.00563
  521    267   -47.15414   -29.32365   116.00563
  522    267   -47.04673   -29.32365   116.00563
  523    267   -46.93931   -29.32365   116.00563
  524    267   -46.83190   -29.32365   116.00563
  525    267   -46.72449   -29.32365   116.00563
  526    267   -46.61708   -29.32365   116.00563
  527    267   -46.50966   -29.32365   116.00563
  539    267   -45.22071   -29.32365   116.00563
  540    267   -45.11330   -29.32365   116.00563
  541    267   -45.00589   -29.32365   116.00563
  542    267   -44.89848   -29.32365   116.00563
  543    267   -44.79106   -29.32365   116.00563
  544    267   -44.68365   -29.32365   116.00563
  545    267   -44.57624   -29.32365   116.00563
  546    267   -44.46882   -29.32365   116.00563
  547    267   -44.36141   -29.32365   116.00563
  548    267   -44.25400   -29.32365   116.00563
  549    267   -44.14659   -29.32365   116.00563
  550    267   -44.03917   -29.32365   116.00563
  551    267   -43.93176   -29.32365   116.00563
  552    267   -43.82435   -29.32365   116.00563
  553    267   -43.71694   -29.32365   116.00563
  554    267   -43.60952   -29.32365   116.00563
