# Inverse Perspective Mapping -- 3-D camera-frame coordinates
# Camera: height=1.70 m, pitch=15.0 deg (down)
# Intrinsics: fx=fy=1080.0 px, cx=960.0, cy=540.0
# Image: 1920 x 1080
# Format: pixel_u  pixel_v  Xc(m)  Yc(m)  Zc(m)
#
 1778    301    28.57302    -8.34835    37.72476
 1779    301    28.60795    -8.34835    37.72476
 1780    301    28.64288    -8.34835    37.72476
 1781    301    28.67781    -8.34835    37.72476
 1776    302    27.94846    -8.15163    36.99061
 1777    302    27.98271    -8.15163    36.99061
 1778    302    28.01696    -8.15163    36.99061
 1779    302    28.05121    -8.15163    36.99061
 1780    302    28.08546    -8.15163    36.99061
 1781    302    28.11971    -8.15163    36.99061
 1782    302    28.15396    -8.15163    36.99061
 1783    302    28.18821    -8.15163    36.99061
 1784    302    28.22246    -8.15163    36.99061
 1775    303    27.38134    -7.96243    36.28448
 1776    303    27.41494    -7.96243    36.28448
 1777    303    27.44854    -7.96243    36.28448
 1778    303    27.48213    -7.96243    36.28448
 1779    303    27.51573    -7.96243    36.28448
 1780    303    27.54933    -7.96243    36.28448
 1781    303    27.58292    -7.96243    36.28448
 1782    303    27.61652    -7.96243    36.28448
 1783    303    27.65012    -7.96243    36.28448
 1784    303    27.68371    -7.96243    36.28448
 1785    303    27.71731    -7.96243    36.28448
 1786    303    27.75091    -7.96243    36.28448
 1787    303    27.78450    -7.96243    36.28448
 1774    304    26.83547    -7.78031    35.60481
 1775    304    26.86844    -7.78031    35.60481
 1776    304    26.90141    -7.78031    35.60481
 1777    304    26.93438    -7.78031    35.60481
 1778    304    26.96734    -7.78031    35.60481
 1779    304    27.00031    -7.78031    35.60481
 1780    304    27.03328    -7.78031    35.60481
 1781    304    27.06625    -7.78031    35.60481
 1782    304    27.09921    -7.78031    35.60481
 1783    304    27.13218    -7.78031    35.60481
 1784    304    27.16515    -7.78031    35.60481
 1785    304    27.19811    -7.78031    35.60481
 1786    304    27.23108    -7.78031    35.60481
 1787    304    27.26405    -7.78031    35.60481
 1788    304    27.29702    -7.78031    35.60481
 1772    305    26.27732    -7.60489    34.95013
 1773    305    26.30968    -7.60489    34.95013
 1774    305    26.34204    -7.60489    34.95013
 1775    305    26.37440    -7.60489    34.95013
 1776    305    26.40676    -7.60489    34.95013
 1777    305    26.43912    -7.60489    34.95013
 1778    305    26.47148    -7.60489    34.95013
 1779    305    26.50385    -7.60489    34.95013
 1780    305    26.53621    -7.60489    34.95013
 1781    305    26.56857    -7.60489    34.95013
 1782    305    26.60093    -7.60489    34.95013
 1783    305    26.63329    -7.60489    34.95013
 1784    305    26.66565    -7.60489    34.95013
 1785    305    26.69801    -7.60489    34.95013
 1786    305    26.73037    -7.60489    34.95013
 1787    305    26.76274    -7.60489    34.95013
 1788    305    26.79510    -7.60489    34.95013
 1789    305    26.82746    -7.60489    34.95013
 1771    306    25.77109    -7.43580    34.31909
 1772    306    25.80287    -7.43580    34.31909
 1773    306    25.83465    -7.43580    34.31909
 1774    306    25.86642    -7.43580    34.31909
 1775    306    25.89820    -7.43580    34.31909
 1776    306    25.92998    -7.43580    34.31909
 1777    306    25.96175    -7.43580    34.31909
 1778    306    25.99353    -7.43580    34.31909
 1779    306    26.02531    -7.43580    34.31909
 1781    306    26.08886    -7.43580    34.31909
 1782    306    26.12064    -7.43580    34.31909
 1783    306    26.15242    -7.43580    34.31909
 1784    306    26.18419    -7.43580    34.31909
 1785    306    26.21597    -7.43580    34.31909
 1786    306    26.24775    -7.43580    34.31909
 1787    306    26.27952    -7.43580    34.31909
 1788    306    26.31130    -7.43580    34.31909
 1789    306    26.34308    -7.43580    34.31909
 1829    306    27.61415    -7.43580    34.31909
 1830    306    27.64593    -7.43580    34.31909
 1831    306    27.67771    -7.43580    34.31909
 1832    306    27.70949    -7.43580    34.31909
 1833    306    27.74126    -7.43580    34.31909
 1770    307    25.28282    -7.27271    33.71043
 1771    307    25.31404    -7.27271    33.71043
 1772    307    25.34525    -7.27271    33.71043
 1773    307    25.37646    -7.27271    33.71043
 1774    307    25.40768    -7.27271    33.71043
 1775    307    25.43889    -7.27271    33.71043
 1776    307    25.47010    -7.27271    33.71043
 1777    307    25.50132    -7.27271    33.71043
 1778    307    25.53253    -7.27271    33.71043
 1781    307    25.62617    -7.27271    33.71043
 1782    307    25.65739    -7.27271    33.71043
 1783    307    25.68860    -7.27271    33.71043
 1784    307    25.71981    -7.27271    33.71043
 1785    307    25.75103    -7.27271    33.71043
 1786    307    25.78224    -7.27271    33.71043
 1787    307    25.81345    -7.27271    33.71043
 1788    307    25.84467    -7.27271    33.71043
 1789    307    25.87588    -7.27271    33.71043
 1828    307    27.09320    -7.27271    33.71043
 1829    307    27.12441    -7.27271    33.71043
 1830    307    27.15563    -7.27271    33.71043
 1831    307    27.18684    -7.27271    33.71043
 1832    307    27.21805    -7.27271    33.71043
 1833    307    27.24927    -7.27271    33.71043
 1834    307    27.28048    -7.27271    33.71043
 1835    307    27.31169    -7.27271    33.71043
 1769    308    24.81157    -7.11531    33.12299
 1770    308    24.84224    -7.11531    33.12299
 1771    308    24.87291    -7.11531    33.12299
 1772    308    24.90358    -7.11531    33.12299
 1773    308    24.93425    -7.11531    33.12299
 1774    308    24.96492    -7.11531    33.12299
 1775    308    24.99559    -7.11531    33.12299
 1776    308    25.02626    -7.11531    33.12299
 1777    308    25.05693    -7.11531    33.12299
 1781    308    25.17961    -7.11531    33.12299
 1782    308    25.21028    -7.11531    33.12299
 1783    308    25.24095    -7.11531    33.12299
 1784    308    25.27162    -7.11531    33.12299
 1785    308    25.30228    -7.11531    33.12299
 1786    308    25.33295    -7.11531    33.12299
 1787    308    25.36362    -7.11531    33.12299
 1788    308    25.39429    -7.11531    33.12299
 1826    308    26.55973    -7.11531    33.12299
 1827    308    26.59040    -7.11531    33.12299
 1828    308    26.62107    -7.11531    33.12299
 1829    308    26.65174    -7.11531    33.12299
 1830    308    26.68241    -7.11531    33.12299
 1831    308    26.71308    -7.11531    33.12299
 1832    308    26.74375    -7.11531    33.12299
 1833    308    26.77442    -7.11531    33.12299
 1834    308    26.80509    -7.11531    33.12299
 1835    308    26.83576    -7.11531    33.12299
 1836    308    26.86643    -7.11531    33.12299
 1769    309    24.38661    -6.96330    32.55567
 1770    309    24.41675    -6.96330    32.55567
 1771    309    24.44690    -6.96330    32.55567
 1772    309    24.47704    -6.96330    32.55567
 1773    309    24.50719    -6.96330    32.55567
 1774    309    24.53733    -6.96330    32.55567
 1780    309    24.71820    -6.96330    32.55567
 1781    309    24.74834    -6.96330    32.55567
 1782    309    24.77848    -6.96330    32.55567
 1783    309    24.80863    -6.96330    32.55567
 1784    309    24.83877    -6.96330    32.55567
 1785    309    24.86892    -6.96330    32.55567
 1786    309    24.89906    -6.96330    32.55567
 1787    309    24.92920    -6.96330    32.55567
 1788    309    24.95935    -6.96330    32.55567
 1825    309    26.07468    -6.96330    32.55567
 1826    309    26.10483    -6.96330    32.55567
 1827    309    26.13497    -6.96330    32.55567
 1828    309    26.16511    -6.96330    32.55567
 1829    309    26.19526    -6.96330    32.55567
 1830    309    26.22540    -6.96330    32.55567
 1831    309    26.25555    -6.96330    32.55567
 1832    309    26.28569    -6.96330    32.55567
 1833    309    26.31583    -6.96330    32.55567
 1834    309    26.34598    -6.96330    32.55567
 1835    309    26.37612    -6.96330    32.55567
 1836    309    26.40627    -6.96330    32.55567
 1837    309    26.43641    -6.96330    32.55567
 1769    310    23.97596    -6.81640    32.00746
 1770    310    24.00559    -6.81640    32.00746
 1771    310    24.03523    -6.81640    32.00746
 1772    310    24.06487    -6.81640    32.00746
 1773    310    24.09450    -6.81640    32.00746
 1774    310    24.12414    -6.81640    32.00746
 1775    310    24.15378    -6.81640    32.00746
 1776    310    24.18341    -6.81640    32.00746
 1777    310    24.21305    -6.81640    32.00746
 1778    310    24.24269    -6.81640    32.00746
 1779    310    24.27232    -6.81640    32.00746
 1780    310    24.30196    -6.81640    32.00746
 1781    310    24.33160    -6.81640    32.00746
 1782    310    24.36123    -6.81640    32.00746
 1783    310    24.39087    -6.81640    32.00746
 1784    310    24.42051    -6.81640    32.00746
 1785    310    24.45014    -6.81640    32.00746
 1786    310    24.47978    -6.81640    32.00746
 1824    310    25.60597    -6.81640    32.00746
 1825    310    25.63560    -6.81640    32.00746
 1826    310    25.66524    -6.81640    32.00746
 1827    310    25.69488    -6.81640    32.00746
 1828    310    25.72451    -6.81640    32.00746
 1829    310    25.75415    -6.81640    32.00746
 1830    310    25.78379    -6.81640    32.00746
 1831    310    25.81342    -6.81640    32.00746
 1832    310    25.84306    -6.81640    32.00746
 1833    310    25.87270    -6.81640    32.00746
 1834    310    25.90233    -6.81640    32.00746
 1835    310    25.93197    -6.81640    32.00746
 1836    310    25.96161    -6.81640    32.00746
 1837    310    25.99124    -6.81640    32.00746
 1770    311    23.60805    -6.67438    31.47740
 1771    311    23.63720    -6.67438    31.47740
 1772    311    23.66634    -6.67438    31.47740
 1773    311    23.69549    -6.67438    31.47740
 1774    311    23.72464    -6.67438    31.47740
 1775    311    23.75378    -6.67438    31.47740
 1776    311    23.78293    -6.67438    31.47740
 1777    311    23.81207    -6.67438    31.47740
 1778    311    23.84122    -6.67438    31.47740
 1779    311    23.87036    -6.67438    31.47740
 1780    311    23.89951    -6.67438    31.47740
 1781    311    23.92866    -6.67438    31.47740
 1782    311    23.95780    -6.67438    31.47740
 1783    311    23.98695    -6.67438    31.47740
 1784    311    24.01609    -6.67438    31.47740
 1785    311    24.04524    -6.67438    31.47740
 1786    311    24.07438    -6.67438    31.47740
 1823    311    25.15278    -6.67438    31.47740
 1824    311    25.18192    -6.67438    31.47740
 1825    311    25.21107    -6.67438    31.47740
 1826    311    25.24021    -6.67438    31.47740
 1827    311    25.26936    -6.67438    31.47740
 1828    311    25.29851    -6.67438    31.47740
 1829    311    25.32765    -6.67438    31.47740
 1830    311    25.35680    -6.67438    31.47740
 1833    311    25.44423    -6.67438    31.47740
 1834    311    25.47338    -6.67438    31.47740
 1835    311    25.50253    -6.67438    31.47740
 1836    311    25.53167    -6.67438    31.47740
 1837    311    25.56082    -6.67438    31.47740
 1771    312    23.25213    -6.53698    30.96462
 1772    312    23.28081    -6.53698    30.96462
 1773    312    23.30948    -6.53698    30.96462
 1774    312    23.33815    -6.53698    30.96462
 1775    312    23.36682    -6.53698    30.96462
 1776    312    23.39549    -6.53698    30.96462
 1777    312    23.42416    -6.53698    30.96462
 1778    312    23.45283    -6.53698    30.96462
 1779    312    23.48150    -6.53698    30.96462
 1780    312    23.51017    -6.53698    30.96462
 1781    312    23.53884    -6.53698    30.96462
 1782    312    23.56752    -6.53698    30.96462
 1783    312    23.59619    -6.53698    30.96462
 1784    312    23.62486    -6.53698    30.96462
 1785    312    23.65353    -6.53698    30.96462
 1786    312    23.68220    -6.53698    30.96462
 1823    312    24.74302    -6.53698    30.96462
 1824    312    24.77169    -6.53698    30.96462
 1825    312    24.80037    -6.53698    30.96462
 1826    312    24.82904    -6.53698    30.96462
 1827    312    24.85771    -6.53698    30.96462
 1828    312    24.88638    -6.53698    30.96462
 1829    312    24.91505    -6.53698    30.96462
 1833    312    25.02973    -6.53698    30.96462
 1834    312    25.05840    -6.53698    30.96462
 1835    312    25.08708    -6.53698    30.96462
 1836    312    25.11575    -6.53698    30.96462
 1837    312    25.14442    -6.53698    30.96462
 1772    313    22.90763    -6.40398    30.46827
 1773    313    22.93584    -6.40398    30.46827
 1774    313    22.96405    -6.40398    30.46827
 1775    313    22.99226    -6.40398    30.46827
 1776    313    23.02047    -6.40398    30.46827
 1777    313    23.04868    -6.40398    30.46827
 1778    313    23.07690    -6.40398    30.46827
 1779    313    23.10511    -6.40398    30.46827
 1780    313    23.13332    -6.40398    30.46827
 1781    313    23.16153    -6.40398    30.46827
 1782    313    23.18974    -6.40398    30.46827
 1783    313    23.21795    -6.40398    30.46827
 1784    313    23.24616    -6.40398    30.46827
 1785    313    23.27437    -6.40398    30.46827
 1786    313    23.30259    -6.40398    30.46827
 1823    313    24.34641    -6.40398    30.46827
 1824    313    24.37462    -6.40398    30.46827
 1825    313    24.40283    -6.40398    30.46827
 1826    313    24.43104    -6.40398    30.46827
 1827    313    24.45925    -6.40398    30.46827
 1828    313    24.48746    -6.40398    30.46827
 1832    313    24.60031    -6.40398    30.46827
 1833    313    24.62852    -6.40398    30.46827
 1834    313    24.65673    -6.40398    30.46827
 1835    313    24.68494    -6.40398    30.46827
 1836    313    24.71315    -6.40398    30.46827
 1837    313    24.74137    -6.40398    30.46827
 1774    314    22.60176    -6.27518    29.98759
 1775    314    22.62952    -6.27518    29.98759
 1776    314    22.65729    -6.27518    29.98759
 1777    314    22.68505    -6.27518    29.98759
 1778    314    22.71282    -6.27518    29.98759
 1779    314    22.74059    -6.27518    29.98759
 1780    314    22.76835    -6.27518    29.98759
 1781    314    22.79612    -6.27518    29.98759
 1782    314    22.82389    -6.27518    29.98759
 1783    314    22.85165    -6.27518    29.98759
 1784    314    22.87942    -6.27518    29.98759
 1785    314    22.90718    -6.27518    29.98759
 1823    314    23.96230    -6.27518    29.98759
 1824    314    23.99007    -6.27518    29.98759
 1825    314    24.01784    -6.27518    29.98759
 1826    314    24.04560    -6.27518    29.98759
 1827    314    24.07337    -6.27518    29.98759
 1828    314    24.10114    -6.27518    29.98759
 1832    314    24.21220    -6.27518    29.98759
 1833    314    24.23997    -6.27518    29.98759
 1834    314    24.26773    -6.27518    29.98759
 1835    314    24.29550    -6.27518    29.98759
 1836    314    24.32327    -6.27518    29.98759
 1837    314    24.35103    -6.27518    29.98759
 1778    315    22.36006    -6.15038    29.52183
 1779    315    22.38739    -6.15038    29.52183
 1780    315    22.41473    -6.15038    29.52183
 1781    315    22.44206    -6.15038    29.52183
 1782    315    22.46940    -6.15038    29.52183
 1783    315    22.49673    -6.15038    29.52183
 1823    315    23.59013    -6.15038    29.52183
 1824    315    23.61747    -6.15038    29.52183
 1825    315    23.64480    -6.15038    29.52183
 1826    315    23.67214    -6.15038    29.52183
 1827    315    23.69947    -6.15038    29.52183
 1831    315    23.80881    -6.15038    29.52183
 1832    315    23.83615    -6.15038    29.52183
 1833    315    23.86348    -6.15038    29.52183
 1834    315    23.89082    -6.15038    29.52183
 1835    315    23.91815    -6.15038    29.52183
 1836    315    23.94549    -6.15038    29.52183
 1876    315    25.03889    -6.15038    29.52183
 1877    315    25.06622    -6.15038    29.52183
 1878    315    25.09356    -6.15038    29.52183
 1879    315    25.12089    -6.15038    29.52183
 1880    315    25.14823    -6.15038    29.52183
 1881    315    25.17556    -6.15038    29.52183
 1822    316    23.20243    -6.02940    29.07033
 1823    316    23.22934    -6.02940    29.07033
 1824    316    23.25626    -6.02940    29.07033
 1825    316    23.28318    -6.02940    29.07033
 1826    316    23.31010    -6.02940    29.07033
 1827    316    23.33701    -6.02940    29.07033
 1831    316    23.44468    -6.02940    29.07033
 1832    316    23.47160    -6.02940    29.07033
 1833    316    23.49851    -6.02940    29.07033
 1834    316    23.52543    -6.02940    29.07033
 1835    316    23.55235    -6.02940    29.07033
 1836    316    23.57927    -6.02940    29.07033
 1875    316    24.62903    -6.02940    29.07033
 1876    316    24.65594    -6.02940    29.07033
 1877    316    24.68286    -6.02940    29.07033
 1878    316    24.70978    -6.02940    29.07033
 1879    316    24.73670    -6.02940    29.07033
 1880    316    24.76361    -6.02940    29.07033
 1881    316    24.79053    -6.02940    29.07033
 1882    316    24.81745    -6.02940    29.07033
 1883    316    24.84436    -6.02940    29.07033
 1822    317    22.85292    -5.91207    28.63242
