# Inverse Perspective Mapping -- 3-D camera-frame coordinates
# Camera: height=1.70 m, pitch=15.0 deg (down)
# Intrinsics: fx=fy=1080.0 px, cx=960.0, cy=540.0
# Image: 1920 x 1080
# Format: pixel_u  pixel_v  Xc(m)  Yc(m)  Zc(m)
#
 1575    261   104.22416   -47.28218   183.02780
 1576    261   104.39363   -47.28218   183.02780
 1577    261   104.56310   -47.28218   183.02780
 1578    261   104.73257   -47.28218   183.02780
 1579    261   104.90204   -47.28218   183.02780
 1580    261   105.07151   -47.28218   183.02780
 1581    261   105.24098   -47.28218   183.02780
 1582    261   105.41045   -47.28218   183.02780
 1583    261   105.57992   -47.28218   183.02780
 1584    261   105.74939   -47.28218   183.02780
 1618    261   111.51138   -47.28218   183.02780
 1619    261   111.68085   -47.28218   183.02780
 1620    261   111.85032   -47.28218   183.02780
 1621    261   112.01979   -47.28218   183.02780
 1622    261   112.18926   -47.28218   183.02780
 1623    261   112.35873   -47.28218   183.02780
 1624    261   112.52820   -47.28218   183.02780
 1625    261   112.69767   -47.28218   183.02780
 1626    261   112.86714   -47.28218   183.02780
 1627    261   113.03661   -47.28218   183.02780
 1628    261   113.20608   -47.28218   183.02780
 1659    261   118.45966   -47.28218   183.02780
 1660    261   118.62913   -47.28218   183.02780
 1661    261   118.79860   -47.28218   183.02780
 1662    261   118.96807   -47.28218   183.02780
 1663    261   119.13754   -47.28218   183.02780
 1665    261   119.47648   -47.28218   183.02780
 1666    261   119.64595   -47.28218   183.02780
 1667    261   119.81542   -47.28218   183.02780
 1668    261   119.98489   -47.28218   183.02780
 1669    261   120.15436   -47.28218   183.02780
 1575    262    95.06975   -42.97462   166.95175
 1576    262    95.22433   -42.97462   166.95175
 1577    262    95.37892   -42.97462   166.95175
 1578    262    95.53350   -42.97462   166.95175
 1580    262    95.84267   -42.97462   166.95175
 1581    262    95.99726   -42.97462   166.95175
 1582    262    96.15184   -42.97462   166.95175
 1583    262    96.30643   -42.97462   166.95175
 1584    262    96.46101   -42.97462   166.95175
 1618    262   101.71690   -42.97462   166.95175
 1619    262   101.87149   -42.97462   166.95175
 1620    262   102.02607   -42.97462   166.95175
 1621    262   102.18066   -42.97462   166.95175
 1623    262   102.48983   -42.97462   166.95175
 1624    262   102.64441   -42.97462   166.95175
 1625    262   102.79900   -42.97462   166.95175
 1626    262   102.95358   -42.97462   166.95175
 1627    262   103.10817   -42.97462   166.95175
 1659    262   108.05489   -42.97462   166.95175
 1660    262   108.20947   -42.97462   166.95175
 1661    262   108.36406   -42.97462   166.95175
 1662    262   108.51864   -42.97462   166.95175
 1663    262   108.67323   -42.97462   166.95175
 1665    262   108.98240   -42.97462   166.95175
 1666    262   109.13698   -42.97462   166.95175
 1667    262   109.29157   -42.97462   166.95175
 1668    262   109.44615   -42.97462   166.95175
 1669    262   109.60074   -42.97462   166.95175
 1259    263    42.48893   -39.36266   153.47174
 1260    263    42.63104   -39.36266   153.47174
 1261    263    42.77314   -39.36266   153.47174
 1262    263    42.91524   -39.36266   153.47174
 1263    263    43.05735   -39.36266   153.47174
 1574    263    87.25152   -39.36266   153.47174
 1575    263    87.39363   -39.36266   153.47174
 1576    263    87.53573   -39.36266   153.47174
 1577    263    87.67783   -39.36266   153.47174
 1578    263    87.81994   -39.36266   153.47174
 1580    263    88.10414   -39.36266   153.47174
 1581    263    88.24625   -39.36266   153.47174
 1582    263    88.38835   -39.36266   153.47174
 1583    263    88.53046   -39.36266   153.47174
 1584    263    88.67256   -39.36266   153.47174
 1618    263    93.50408   -39.36266   153.47174
 1619    263    93.64618   -39.36266   153.47174
 1620    263    93.78828   -39.36266   153.47174
 1621    263    93.93039   -39.36266   153.47174
 1623    263    94.21459   -39.36266   153.47174
 1624    263    94.35670   -39.36266   153.47174
 1625    263    94.49880   -39.36266   153.47174
 1626    263    94.64090   -39.36266   153.47174
 1627    263    94.78301   -39.36266   153.47174
